#DMe S logL Z DMi DMh DMs dnu thres
9.694049923646776961e+02 2.679454665820187209e+00 4.433364191975351787e+01 9.553632528131136281e-01 8.547621695430126465e+02 2.012165183840278360e+02 2.295184456022053610e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.925031866220537040e+02 6.918375130919272920e+00 4.458694168240518252e+01 8.705660547653245596e-01 7.775754410703747226e+02 1.989269297669543448e+02 1.605300981272286265e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.398830650785736907e+03 2.142869327059975681e+00 4.402643986841644619e+01 8.634806392717598866e-01 7.711112195220733838e+02 1.129194365176114388e+03 4.054864187840285439e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.157460663230777072e+03 6.730773296654633420e+00 4.473526585374290221e+01 1.034280734770323562e+00 9.261535798167325311e+02 4.360348987872729367e+02 3.450864481783019500e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.661913904272582840e+03 1.002327985236364682e+00 4.456921887609293265e+01 1.710707285100407038e+00 1.513714292375090963e+03 3.786273347074554749e+02 2.309843291212886385e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.278163295960739333e+03 1.209191896771799390e+00 4.439317088558861712e+01 1.347649606495026298e+00 1.204116324676072736e+03 1.399710194164833581e+02 3.386532358211291438e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.897796056153802056e+02 2.330803307625274989e+00 4.404729185821650361e+01 8.642995380103791758e-01 7.718583236088934427e+02 2.500980432242311480e+01 8.400833442823978814e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.146686504779587267e+03 3.001044401026829433e+01 4.495500551674654588e+01 7.794694517489076935e-01 6.942073527772760144e+02 2.558126340036274996e+03 2.651594025399682408e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.151400052604273014e+02 1.044226995323128193e+01 4.462175142211847145e+01 8.221805709785097172e-01 7.333412421630438303e+02 1.040847316976661006e+02 4.496738514845998935e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.006348574091978207e+02 5.802222122549135719e+00 4.458861540378305932e+01 9.147040043841101475e-01 8.178327790682346858e+02 1.377938166539233578e+02 2.074765431684551586e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.712426097475032520e+02 3.447178097792980900e+00 4.423852018831195210e+01 8.440928014337328866e-01 7.534010703930883892e+02 3.224443194786204003e+01 6.570223421109855355e-01 1.000000000000000000e+03 1.000000000000000000e+00
5.972154358542985619e+02 3.856536096352007004e+00 4.405561428198075191e+01 6.602991675163215612e-01 5.847075263620788519e+02 7.914264008708191689e+00 1.285260770859371071e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.112026754342084587e+02 1.798710841395368076e+00 4.348331360645730115e+01 5.119683766792508806e-01 4.484334107872733739e+02 2.069047243386454227e+02 3.919725650285651142e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.772598881849728741e+03 1.184750721182498134e+00 4.440178424525347367e+01 1.640806324050370968e+00 1.455106450703505288e+03 7.982359093331626809e+02 4.020011067591119058e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.192486231762275793e+03 4.138812447330639799e+00 4.481823908988901906e+01 1.285869143640723244e+00 1.150146294501934563e+03 6.641898088711636206e+01 3.036457523998165087e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.952045494449398802e+03 1.082633644697184261e+00 4.463303921472954983e+01 2.183732631277086611e+00 1.895942538032253651e+03 1.316845169637173854e+02 4.693229609266372648e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.947112661555201157e+03 2.441883311377139876e+00 4.409143701735098375e+01 7.922647490902761103e-01 7.059497789421982361e+02 2.212437112951952258e+03 1.205536943460539590e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.059091868927251880e+02 3.708330184864351953e+00 4.395410021146550150e+01 7.100882276293930540e-01 6.304908579922188210e+02 1.125152401279360106e+02 1.645675627230156479e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.047350028249712068e+03 2.746142112291732928e+01 4.487621905973999503e+01 6.817852414359433233e-01 6.044700733237273198e+02 7.010955595495247508e+02 4.373341237281202609e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.079085468810294060e+03 1.604431493798946562e+00 4.416816960352738164e+01 1.170677943913333907e+00 1.048269598811359401e+03 3.466037366252187724e+01 3.223095566666639655e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.470766927812835775e+03 2.367235572535061561e+00 4.442125767124257862e+01 1.240070193289503742e+00 1.109741588820792458e+03 7.953536601450463195e+02 1.336844075326858494e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.870759887532052517e+02 1.510962777537461932e+01 4.421540904242638703e+01 4.509252615522549856e-01 3.926212523121088225e+02 9.422359781089130593e+01 4.282316536475588720e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.073660199572041734e+02 4.393001861183067547e+01 4.449172060150024777e+01 4.001140035047483501e-01 3.463997156544313043e+02 6.341431188484503423e+01 2.194546451139901677e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.879159322339836990e+03 1.615735307247022412e+00 4.468734345688319820e+01 1.944105221434297315e+00 1.705341129226864950e+03 5.115808214234784828e+02 1.582285006972827812e-01 1.000000000000000000e+03 1.000000000000000000e+00
2.198186794233126420e+03 1.004791167998985602e+00 4.466785312253747975e+01 2.070034771935663098e+00 1.806269020449700292e+03 1.173805414250318790e+03 2.939577900441491209e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.487627235497571974e+02 1.746490456015422632e+00 4.418846425746292539e+01 9.825983331736983795e-01 8.794719154029353376e+02 1.255752275075752920e+02 1.180061322857233108e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.228982910000845095e+03 1.882663197686638146e+00 4.434392337975405951e+01 1.345727963928882831e+00 1.202438286181355579e+03 4.827711575973965097e+01 1.398935062560965292e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.015760532160343587e+03 1.142680370187905137e+00 4.405774978341482040e+01 1.067046331620288946e+00 9.556291018321805950e+02 1.076787810107197316e+02 1.661567146419063334e+01 1.000000000000000000e+03 1.000000000000000000e+00
